middlePos	receiverPos	error 높이
[ 45.  85.]	[   5.  625.]	53350.0
[ 45.  85.]	[   5.  625.]	53350.0
[ 55.  85.]	[   5.  625.]	53400.0
[ 55.  85.]	[   5.  625.]	53400.0
[ 65.  85.]	[   5.  625.]	53450.0
[ 65.  85.]	[   5.  625.]	53450.0
[ 15.  85.]	[  25.  625.]	53500.0
[ 75.  85.]	[   5.  625.]	53500.0
[ 75.  85.]	[   5.  625.]	53500.0
[ 85.  85.]	[   5.  625.]	53550.0
[ 85.  85.]	[   5.  625.]	53550.0
[ 95.  85.]	[   5.  625.]	53600.0
[ 95.  85.]	[   5.  625.]	53600.0
[ 105.   85.]	[   5.  625.]	53650.0
[ 105.   85.]	[   5.  625.]	53650.0
[ 115.   85.]	[   5.  625.]	53700.0
[ 115.   85.]	[   5.  625.]	53700.0
[  5.  85.]	[ 125.  625.]	53750.0
[ 25.  85.]	[  25.  625.]	53750.0
[ 55.  75.]	[ 125.  625.]	53750.0
[ 105.   65.]	[ 125.  625.]	53750.0
[ 125.   85.]	[   5.  625.]	53750.0
[ 125.   85.]	[   5.  625.]	53750.0
[ 155.   55.]	[ 125.  625.]	53750.0
[ 135.   85.]	[   5.  625.]	53800.0
[ 135.   85.]	[   5.  625.]	53800.0
[ 145.   85.]	[   5.  625.]	53850.0
[ 145.   85.]	[   5.  625.]	53850.0
[ 155.   85.]	[   5.  625.]	53900.0
[ 155.   85.]	[   5.  625.]	53900.0
[ 165.   85.]	[   5.  625.]	53950.0
[ 165.   85.]	[   5.  625.]	53950.0
[ 35.  85.]	[  25.  625.]	54000.0
[ 175.   85.]	[   5.  625.]	54000.0
[ 175.   85.]	[   5.  625.]	54000.0
[ 185.   85.]	[   5.  625.]	54050.0
[ 185.   85.]	[   5.  625.]	54050.0
[ 195.   85.]	[   5.  625.]	54100.0
[ 195.   85.]	[   5.  625.]	54100.0
[ 45.  85.]	[  25.  625.]	54250.0
[ 55.  85.]	[  25.  625.]	54500.0
[ 65.  85.]	[  25.  625.]	54750.0
[ 15.  85.]	[ 125.  625.]	55000.0
[ 65.  75.]	[ 125.  625.]	55000.0
[ 75.  85.]	[  25.  625.]	55000.0
[ 115.   65.]	[ 125.  625.]	55000.0
[ 165.   55.]	[ 125.  625.]	55000.0
[ 85.  85.]	[  25.  625.]	55250.0
[ 95.  85.]	[  25.  625.]	55500.0
[ 105.   85.]	[  25.  625.]	55750.0
[ 115.   85.]	[  25.  625.]	56000.0
[ 25.  85.]	[ 125.  625.]	56250.0
[ 75.  75.]	[ 125.  625.]	56250.0
[ 125.   65.]	[ 125.  625.]	56250.0
[ 125.   85.]	[  25.  625.]	56250.0
[ 175.   55.]	[ 125.  625.]	56250.0
[ 135.   85.]	[  25.  625.]	56500.0
[ 145.   85.]	[  25.  625.]	56750.0
[ 155.   85.]	[  25.  625.]	57000.0
[ 165.   85.]	[  25.  625.]	57250.0
[ 35.  85.]	[ 125.  625.]	57500.0
[ 85.  75.]	[ 125.  625.]	57500.0
[ 135.   65.]	[ 125.  625.]	57500.0
[ 175.   85.]	[  25.  625.]	57500.0
[ 185.   55.]	[ 125.  625.]	57500.0
[ 185.   85.]	[  25.  625.]	57750.0
[ 195.   85.]	[  25.  625.]	58000.0
[ 45.  85.]	[ 125.  625.]	58750.0
[ 95.  75.]	[ 125.  625.]	58750.0
[ 145.   65.]	[ 125.  625.]	58750.0
[ 195.   55.]	[ 125.  625.]	58750.0
[  5.  95.]	[   5.  625.]	59400.0
[  5.  95.]	[   5.  625.]	59400.0
[ 15.  95.]	[   5.  625.]	59450.0
[ 15.  95.]	[   5.  625.]	59450.0
[  5.  95.]	[  25.  625.]	59500.0
[ 25.  95.]	[   5.  625.]	59500.0
[ 25.  95.]	[   5.  625.]	59500.0
[ 35.  95.]	[   5.  625.]	59550.0
[ 35.  95.]	[   5.  625.]	59550.0
[ 45.  95.]	[   5.  625.]	59600.0
[ 45.  95.]	[   5.  625.]	59600.0
[ 55.  95.]	[   5.  625.]	59650.0
[ 55.  95.]	[   5.  625.]	59650.0
[ 65.  95.]	[   5.  625.]	59700.0
[ 65.  95.]	[   5.  625.]	59700.0
[ 15.  95.]	[  25.  625.]	59750.0
[ 75.  95.]	[   5.  625.]	59750.0
[ 75.  95.]	[   5.  625.]	59750.0
[ 85.  95.]	[   5.  625.]	59800.0
[ 85.  95.]	[   5.  625.]	59800.0
[ 95.  95.]	[   5.  625.]	59850.0
[ 95.  95.]	[   5.  625.]	59850.0
[ 105.   95.]	[   5.  625.]	59900.0
[ 105.   95.]	[   5.  625.]	59900.0
[ 115.   95.]	[   5.  625.]	59950.0
[ 115.   95.]	[   5.  625.]	59950.0
[  5.  95.]	[ 125.  625.]	60000.0
[ 25.  95.]	[  25.  625.]	60000.0
[ 55.  85.]	[ 125.  625.]	60000.0
[ 105.   75.]	[ 125.  625.]	60000.0
[ 125.   95.]	[   5.  625.]	60000.0
[ 125.   95.]	[   5.  625.]	60000.0
[ 155.   65.]	[ 125.  625.]	60000.0
[ 135.   95.]	[   5.  625.]	60050.0
[ 135.   95.]	[   5.  625.]	60050.0
[ 145.   95.]	[   5.  625.]	60100.0
[ 145.   95.]	[   5.  625.]	60100.0
[ 155.   95.]	[   5.  625.]	60150.0
[ 155.   95.]	[   5.  625.]	60150.0
[ 165.   95.]	[   5.  625.]	60200.0
[ 165.   95.]	[   5.  625.]	60200.0
[ 35.  95.]	[  25.  625.]	60250.0
[ 175.   95.]	[   5.  625.]	60250.0
[ 175.   95.]	[   5.  625.]	60250.0
[ 185.   95.]	[   5.  625.]	60300.0
[ 185.   95.]	[   5.  625.]	60300.0
[ 195.   95.]	[   5.  625.]	60350.0
[ 195.   95.]	[   5.  625.]	60350.0
[ 45.  95.]	[  25.  625.]	60500.0
[ 55.  95.]	[  25.  625.]	60750.0
[ 65.  95.]	[  25.  625.]	61000.0
[ 15.  95.]	[ 125.  625.]	61250.0
[ 65.  85.]	[ 125.  625.]	61250.0
[ 75.  95.]	[  25.  625.]	61250.0
[ 115.   75.]	[ 125.  625.]	61250.0
[ 165.   65.]	[ 125.  625.]	61250.0
[ 85.  95.]	[  25.  625.]	61500.0
[ 95.  95.]	[  25.  625.]	61750.0
[ 105.   95.]	[  25.  625.]	62000.0
[ 115.   95.]	[  25.  625.]	62250.0
[ 25.  95.]	[ 125.  625.]	62500.0
[ 75.  85.]	[ 125.  625.]	62500.0
[ 125.   75.]	[ 125.  625.]	62500.0
[ 125.   95.]	[  25.  625.]	62500.0
[ 175.   65.]	[ 125.  625.]	62500.0
[ 135.   95.]	[  25.  625.]	62750.0
[ 145.   95.]	[  25.  625.]	63000.0
[ 155.   95.]	[  25.  625.]	63250.0
[ 165.   95.]	[  25.  625.]	63500.0
[ 35.  95.]	[ 125.  625.]	63750.0
[ 85.  85.]	[ 125.  625.]	63750.0
[ 135.   75.]	[ 125.  625.]	63750.0
[ 175.   95.]	[  25.  625.]	63750.0
[ 185.   65.]	[ 125.  625.]	63750.0
[ 185.   95.]	[  25.  625.]	64000.0
[ 195.   95.]	[  25.  625.]	64250.0
[ 45.  95.]	[ 125.  625.]	65000.0
[ 95.  85.]	[ 125.  625.]	65000.0
[ 145.   75.]	[ 125.  625.]	65000.0
[ 195.   65.]	[ 125.  625.]	65000.0
[   5.  105.]	[   5.  625.]	65650.0
[   5.  105.]	[   5.  625.]	65650.0
[  15.  105.]	[   5.  625.]	65700.0
[  15.  105.]	[   5.  625.]	65700.0
[   5.  105.]	[  25.  625.]	65750.0
[  25.  105.]	[   5.  625.]	65750.0
[  25.  105.]	[   5.  625.]	65750.0
[  35.  105.]	[   5.  625.]	65800.0
[  35.  105.]	[   5.  625.]	65800.0
[  45.  105.]	[   5.  625.]	65850.0
[  45.  105.]	[   5.  625.]	65850.0
[  55.  105.]	[   5.  625.]	65900.0
[  55.  105.]	[   5.  625.]	65900.0
[  65.  105.]	[   5.  625.]	65950.0
[  65.  105.]	[   5.  625.]	65950.0
[  15.  105.]	[  25.  625.]	66000.0
[  75.  105.]	[   5.  625.]	66000.0
[  75.  105.]	[   5.  625.]	66000.0
[  85.  105.]	[   5.  625.]	66050.0
[  85.  105.]	[   5.  625.]	66050.0
[  95.  105.]	[   5.  625.]	66100.0
[  95.  105.]	[   5.  625.]	66100.0
[ 105.  105.]	[   5.  625.]	66150.0
[ 105.  105.]	[   5.  625.]	66150.0
[ 115.  105.]	[   5.  625.]	66200.0
[ 115.  105.]	[   5.  625.]	66200.0
[   5.  105.]	[ 125.  625.]	66250.0
[  25.  105.]	[  25.  625.]	66250.0
[ 55.  95.]	[ 125.  625.]	66250.0
[ 105.   85.]	[ 125.  625.]	66250.0
[ 125.  105.]	[   5.  625.]	66250.0
[ 125.  105.]	[   5.  625.]	66250.0
[ 155.   75.]	[ 125.  625.]	66250.0
[ 135.  105.]	[   5.  625.]	66300.0
[ 135.  105.]	[   5.  625.]	66300.0
[ 145.  105.]	[   5.  625.]	66350.0
[ 145.  105.]	[   5.  625.]	66350.0
[ 155.  105.]	[   5.  625.]	66400.0
[ 155.  105.]	[   5.  625.]	66400.0
[ 165.  105.]	[   5.  625.]	66450.0
[ 165.  105.]	[   5.  625.]	66450.0
[  35.  105.]	[  25.  625.]	66500.0
[ 175.  105.]	[   5.  625.]	66500.0
[ 175.  105.]	[   5.  625.]	66500.0
[ 185.  105.]	[   5.  625.]	66550.0
[ 185.  105.]	[   5.  625.]	66550.0
[ 195.  105.]	[   5.  625.]	66600.0
[ 195.  105.]	[   5.  625.]	66600.0
[  45.  105.]	[  25.  625.]	66750.0
[  55.  105.]	[  25.  625.]	67000.0
[  65.  105.]	[  25.  625.]	67250.0
[  15.  105.]	[ 125.  625.]	67500.0
[ 65.  95.]	[ 125.  625.]	67500.0
[  75.  105.]	[  25.  625.]	67500.0
[ 115.   85.]	[ 125.  625.]	67500.0
[ 165.   75.]	[ 125.  625.]	67500.0
[  85.  105.]	[  25.  625.]	67750.0
[  95.  105.]	[  25.  625.]	68000.0
[ 105.  105.]	[  25.  625.]	68250.0
[ 115.  105.]	[  25.  625.]	68500.0
[  25.  105.]	[ 125.  625.]	68750.0
[ 75.  95.]	[ 125.  625.]	68750.0
[ 125.   85.]	[ 125.  625.]	68750.0
[ 125.  105.]	[  25.  625.]	68750.0
[ 175.   75.]	[ 125.  625.]	68750.0
[ 135.  105.]	[  25.  625.]	69000.0
[ 145.  105.]	[  25.  625.]	69250.0
[ 155.  105.]	[  25.  625.]	69500.0
[ 165.  105.]	[  25.  625.]	69750.0
[  35.  105.]	[ 125.  625.]	70000.0
[ 85.  95.]	[ 125.  625.]	70000.0
[ 135.   85.]	[ 125.  625.]	70000.0
[ 175.  105.]	[  25.  625.]	70000.0
[ 185.   75.]	[ 125.  625.]	70000.0
[ 185.  105.]	[  25.  625.]	70250.0
[ 195.  105.]	[  25.  625.]	70500.0
[  45.  105.]	[ 125.  625.]	71250.0
[ 95.  95.]	[ 125.  625.]	71250.0
[ 145.   85.]	[ 125.  625.]	71250.0
[ 195.   75.]	[ 125.  625.]	71250.0
[   5.  115.]	[   5.  625.]	71900.0
[   5.  115.]	[   5.  625.]	71900.0
[  15.  115.]	[   5.  625.]	71950.0
[  15.  115.]	[   5.  625.]	71950.0
[   5.  115.]	[  25.  625.]	72000.0
[  25.  115.]	[   5.  625.]	72000.0
[  25.  115.]	[   5.  625.]	72000.0
[  35.  115.]	[   5.  625.]	72050.0
[  35.  115.]	[   5.  625.]	72050.0
[  45.  115.]	[   5.  625.]	72100.0
[  45.  115.]	[   5.  625.]	72100.0
[  55.  115.]	[   5.  625.]	72150.0
[  55.  115.]	[   5.  625.]	72150.0
[  65.  115.]	[   5.  625.]	72200.0
[  65.  115.]	[   5.  625.]	72200.0
[  15.  115.]	[  25.  625.]	72250.0
[  75.  115.]	[   5.  625.]	72250.0
[  75.  115.]	[   5.  625.]	72250.0
[  85.  115.]	[   5.  625.]	72300.0
[  85.  115.]	[   5.  625.]	72300.0
[  95.  115.]	[   5.  625.]	72350.0
[  95.  115.]	[   5.  625.]	72350.0
[ 105.  115.]	[   5.  625.]	72400.0
[ 105.  115.]	[   5.  625.]	72400.0
[ 115.  115.]	[   5.  625.]	72450.0
[ 115.  115.]	[   5.  625.]	72450.0
[   5.  115.]	[ 125.  625.]	72500.0
[  25.  115.]	[  25.  625.]	72500.0
[  55.  105.]	[ 125.  625.]	72500.0
[ 105.   95.]	[ 125.  625.]	72500.0
[ 125.  115.]	[   5.  625.]	72500.0
[ 125.  115.]	[   5.  625.]	72500.0
[ 155.   85.]	[ 125.  625.]	72500.0
[ 135.  115.]	[   5.  625.]	72550.0
[ 135.  115.]	[   5.  625.]	72550.0
[ 145.  115.]	[   5.  625.]	72600.0
[ 145.  115.]	[   5.  625.]	72600.0
[ 155.  115.]	[   5.  625.]	72650.0
[ 155.  115.]	[   5.  625.]	72650.0
[ 165.  115.]	[   5.  625.]	72700.0
[ 165.  115.]	[   5.  625.]	72700.0
[  35.  115.]	[  25.  625.]	72750.0
[ 175.  115.]	[   5.  625.]	72750.0
[ 175.  115.]	[   5.  625.]	72750.0
[ 185.  115.]	[   5.  625.]	72800.0
[ 185.  115.]	[   5.  625.]	72800.0
[ 195.  115.]	[   5.  625.]	72850.0
[ 195.  115.]	[   5.  625.]	72850.0
[  45.  115.]	[  25.  625.]	73000.0
[  55.  115.]	[  25.  625.]	73250.0
[  65.  115.]	[  25.  625.]	73500.0
[  15.  115.]	[ 125.  625.]	73750.0
[  65.  105.]	[ 125.  625.]	73750.0
[  75.  115.]	[  25.  625.]	73750.0
[ 115.   95.]	[ 125.  625.]	73750.0
[ 165.   85.]	[ 125.  625.]	73750.0
[  85.  115.]	[  25.  625.]	74000.0
[  95.  115.]	[  25.  625.]	74250.0
[ 105.  115.]	[  25.  625.]	74500.0
[ 115.  115.]	[  25.  625.]	74750.0
[  25.  115.]	[ 125.  625.]	75000.0
[  75.  105.]	[ 125.  625.]	75000.0
[ 125.   95.]	[ 125.  625.]	75000.0
[ 125.  115.]	[  25.  625.]	75000.0
[ 175.   85.]	[ 125.  625.]	75000.0
[ 135.  115.]	[  25.  625.]	75250.0
[ 145.  115.]	[  25.  625.]	75500.0
[ 155.  115.]	[  25.  625.]	75750.0
[ 165.  115.]	[  25.  625.]	76000.0
[  35.  115.]	[ 125.  625.]	76250.0
[  85.  105.]	[ 125.  625.]	76250.0
[ 135.   95.]	[ 125.  625.]	76250.0
[ 175.  115.]	[  25.  625.]	76250.0
[ 185.   85.]	[ 125.  625.]	76250.0
[ 185.  115.]	[  25.  625.]	76500.0
[ 195.  115.]	[  25.  625.]	76750.0
[  45.  115.]	[ 125.  625.]	77500.0
[  95.  105.]	[ 125.  625.]	77500.0
[ 145.   95.]	[ 125.  625.]	77500.0
[ 195.   85.]	[ 125.  625.]	77500.0
[   5.  125.]	[   5.  625.]	78150.0
[   5.  125.]	[   5.  625.]	78150.0
[  15.  125.]	[   5.  625.]	78200.0
[  15.  125.]	[   5.  625.]	78200.0
[   5.  125.]	[  25.  625.]	78250.0
[  25.  125.]	[   5.  625.]	78250.0
[  25.  125.]	[   5.  625.]	78250.0
[  35.  125.]	[   5.  625.]	78300.0
[  35.  125.]	[   5.  625.]	78300.0
[  45.  125.]	[   5.  625.]	78350.0
[  45.  125.]	[   5.  625.]	78350.0
[  55.  125.]	[   5.  625.]	78400.0
[  55.  125.]	[   5.  625.]	78400.0
[  65.  125.]	[   5.  625.]	78450.0
[  65.  125.]	[   5.  625.]	78450.0
[  15.  125.]	[  25.  625.]	78500.0
[  75.  125.]	[   5.  625.]	78500.0
[  75.  125.]	[   5.  625.]	78500.0
[  85.  125.]	[   5.  625.]	78550.0
[  85.  125.]	[   5.  625.]	78550.0
[  95.  125.]	[   5.  625.]	78600.0
[  95.  125.]	[   5.  625.]	78600.0
[ 105.  125.]	[   5.  625.]	78650.0
[ 105.  125.]	[   5.  625.]	78650.0
[ 115.  125.]	[   5.  625.]	78700.0
[ 115.  125.]	[   5.  625.]	78700.0
[   5.  125.]	[ 125.  625.]	78750.0
[  25.  125.]	[  25.  625.]	78750.0
[  55.  115.]	[ 125.  625.]	78750.0
[ 105.  105.]	[ 125.  625.]	78750.0
[ 125.  125.]	[   5.  625.]	78750.0
[ 125.  125.]	[   5.  625.]	78750.0
[ 155.   95.]	[ 125.  625.]	78750.0
[ 135.  125.]	[   5.  625.]	78800.0
[ 135.  125.]	[   5.  625.]	78800.0
[ 145.  125.]	[   5.  625.]	78850.0
[ 145.  125.]	[   5.  625.]	78850.0
[ 155.  125.]	[   5.  625.]	78900.0
[ 155.  125.]	[   5.  625.]	78900.0
[ 165.  125.]	[   5.  625.]	78950.0
[ 165.  125.]	[   5.  625.]	78950.0
[  35.  125.]	[  25.  625.]	79000.0
[ 175.  125.]	[   5.  625.]	79000.0
[ 175.  125.]	[   5.  625.]	79000.0
[ 185.  125.]	[   5.  625.]	79050.0
[ 185.  125.]	[   5.  625.]	79050.0
[ 195.  125.]	[   5.  625.]	79100.0
[ 195.  125.]	[   5.  625.]	79100.0
[  45.  125.]	[  25.  625.]	79250.0
[  55.  125.]	[  25.  625.]	79500.0
[  65.  125.]	[  25.  625.]	79750.0
[  15.  125.]	[ 125.  625.]	80000.0
[  65.  115.]	[ 125.  625.]	80000.0
[  75.  125.]	[  25.  625.]	80000.0
[ 115.  105.]	[ 125.  625.]	80000.0
[ 165.   95.]	[ 125.  625.]	80000.0
[  85.  125.]	[  25.  625.]	80250.0
[  95.  125.]	[  25.  625.]	80500.0
[ 105.  125.]	[  25.  625.]	80750.0
[ 115.  125.]	[  25.  625.]	81000.0
[  25.  125.]	[ 125.  625.]	81250.0
[  75.  115.]	[ 125.  625.]	81250.0
[ 125.  105.]	[ 125.  625.]	81250.0
[ 125.  125.]	[  25.  625.]	81250.0
[ 175.   95.]	[ 125.  625.]	81250.0
[ 135.  125.]	[  25.  625.]	81500.0
[ 145.  125.]	[  25.  625.]	81750.0
[ 155.  125.]	[  25.  625.]	82000.0
[ 165.  125.]	[  25.  625.]	82250.0
[  35.  125.]	[ 125.  625.]	82500.0
[  85.  115.]	[ 125.  625.]	82500.0
[ 135.  105.]	[ 125.  625.]	82500.0
[ 175.  125.]	[  25.  625.]	82500.0
[ 185.   95.]	[ 125.  625.]	82500.0
[ 185.  125.]	[  25.  625.]	82750.0
[ 195.  125.]	[  25.  625.]	83000.0
[  45.  125.]	[ 125.  625.]	83750.0
[  95.  115.]	[ 125.  625.]	83750.0
[ 145.  105.]	[ 125.  625.]	83750.0
[ 195.   95.]	[ 125.  625.]	83750.0
[   5.  135.]	[   5.  625.]	84400.0
[   5.  135.]	[   5.  625.]	84400.0
[  15.  135.]	[   5.  625.]	84450.0
[  15.  135.]	[   5.  625.]	84450.0
[   5.  135.]	[  25.  625.]	84500.0
[  25.  135.]	[   5.  625.]	84500.0
[  25.  135.]	[   5.  625.]	84500.0
[  35.  135.]	[   5.  625.]	84550.0
[  35.  135.]	[   5.  625.]	84550.0
[  45.  135.]	[   5.  625.]	84600.0
[  45.  135.]	[   5.  625.]	84600.0
[  55.  135.]	[   5.  625.]	84650.0
[  55.  135.]	[   5.  625.]	84650.0
[  65.  135.]	[   5.  625.]	84700.0
[  65.  135.]	[   5.  625.]	84700.0
[  15.  135.]	[  25.  625.]	84750.0
[  75.  135.]	[   5.  625.]	84750.0
[  75.  135.]	[   5.  625.]	84750.0
[  85.  135.]	[   5.  625.]	84800.0
[  85.  135.]	[   5.  625.]	84800.0
[  95.  135.]	[   5.  625.]	84850.0
[  95.  135.]	[   5.  625.]	84850.0
[ 105.  135.]	[   5.  625.]	84900.0
[ 105.  135.]	[   5.  625.]	84900.0
[ 115.  135.]	[   5.  625.]	84950.0
[ 115.  135.]	[   5.  625.]	84950.0
[   5.  135.]	[ 125.  625.]	85000.0
[  25.  135.]	[  25.  625.]	85000.0
[  55.  125.]	[ 125.  625.]	85000.0
[ 105.  115.]	[ 125.  625.]	85000.0
[ 125.  135.]	[   5.  625.]	85000.0
[ 125.  135.]	[   5.  625.]	85000.0
[ 155.  105.]	[ 125.  625.]	85000.0
[ 135.  135.]	[   5.  625.]	85050.0
[ 135.  135.]	[   5.  625.]	85050.0
[ 145.  135.]	[   5.  625.]	85100.0
[ 145.  135.]	[   5.  625.]	85100.0
[ 155.  135.]	[   5.  625.]	85150.0
[ 155.  135.]	[   5.  625.]	85150.0
[ 165.  135.]	[   5.  625.]	85200.0
[ 165.  135.]	[   5.  625.]	85200.0
[  35.  135.]	[  25.  625.]	85250.0
[ 175.  135.]	[   5.  625.]	85250.0
[ 175.  135.]	[   5.  625.]	85250.0
[ 185.  135.]	[   5.  625.]	85300.0
[ 185.  135.]	[   5.  625.]	85300.0
[ 195.  135.]	[   5.  625.]	85350.0
[ 195.  135.]	[   5.  625.]	85350.0
[  45.  135.]	[  25.  625.]	85500.0
[  55.  135.]	[  25.  625.]	85750.0
[  65.  135.]	[  25.  625.]	86000.0
[  15.  135.]	[ 125.  625.]	86250.0
[  65.  125.]	[ 125.  625.]	86250.0
[  75.  135.]	[  25.  625.]	86250.0
[ 115.  115.]	[ 125.  625.]	86250.0
[ 165.  105.]	[ 125.  625.]	86250.0
[  85.  135.]	[  25.  625.]	86500.0
[  95.  135.]	[  25.  625.]	86750.0
[ 105.  135.]	[  25.  625.]	87000.0
[ 115.  135.]	[  25.  625.]	87250.0
[  25.  135.]	[ 125.  625.]	87500.0
[  75.  125.]	[ 125.  625.]	87500.0
[ 125.  115.]	[ 125.  625.]	87500.0
[ 125.  135.]	[  25.  625.]	87500.0
[ 175.  105.]	[ 125.  625.]	87500.0
[ 135.  135.]	[  25.  625.]	87750.0
[ 145.  135.]	[  25.  625.]	88000.0
[ 155.  135.]	[  25.  625.]	88250.0
[ 165.  135.]	[  25.  625.]	88500.0
[  35.  135.]	[ 125.  625.]	88750.0
[  85.  125.]	[ 125.  625.]	88750.0
[ 135.  115.]	[ 125.  625.]	88750.0
[ 175.  135.]	[  25.  625.]	88750.0
[ 185.  105.]	[ 125.  625.]	88750.0
[ 185.  135.]	[  25.  625.]	89000.0
[ 195.  135.]	[  25.  625.]	89250.0
[  45.  135.]	[ 125.  625.]	90000.0
[  95.  125.]	[ 125.  625.]	90000.0
[ 145.  115.]	[ 125.  625.]	90000.0
[ 195.  105.]	[ 125.  625.]	90000.0
[   5.  145.]	[   5.  625.]	90650.0
[   5.  145.]	[   5.  625.]	90650.0
[  15.  145.]	[   5.  625.]	90700.0
[  15.  145.]	[   5.  625.]	90700.0
[   5.  145.]	[  25.  625.]	90750.0
[  25.  145.]	[   5.  625.]	90750.0
[  25.  145.]	[   5.  625.]	90750.0
[  35.  145.]	[   5.  625.]	90800.0
[  35.  145.]	[   5.  625.]	90800.0
[  45.  145.]	[   5.  625.]	90850.0
[  45.  145.]	[   5.  625.]	90850.0
[  55.  145.]	[   5.  625.]	90900.0
[  55.  145.]	[   5.  625.]	90900.0
[  65.  145.]	[   5.  625.]	90950.0
[  65.  145.]	[   5.  625.]	90950.0
[  15.  145.]	[  25.  625.]	91000.0
[  75.  145.]	[   5.  625.]	91000.0
[  75.  145.]	[   5.  625.]	91000.0
[  85.  145.]	[   5.  625.]	91050.0
[  85.  145.]	[   5.  625.]	91050.0
[  95.  145.]	[   5.  625.]	91100.0
[  95.  145.]	[   5.  625.]	91100.0
[ 105.  145.]	[   5.  625.]	91150.0
[ 105.  145.]	[   5.  625.]	91150.0
[ 115.  145.]	[   5.  625.]	91200.0
[ 115.  145.]	[   5.  625.]	91200.0
[   5.  145.]	[ 125.  625.]	91250.0
[  25.  145.]	[  25.  625.]	91250.0
[  55.  135.]	[ 125.  625.]	91250.0
[ 105.  125.]	[ 125.  625.]	91250.0
[ 125.  145.]	[   5.  625.]	91250.0
[ 125.  145.]	[   5.  625.]	91250.0
[ 155.  115.]	[ 125.  625.]	91250.0
[ 135.  145.]	[   5.  625.]	91300.0
[ 135.  145.]	[   5.  625.]	91300.0
[ 145.  145.]	[   5.  625.]	91350.0
[ 145.  145.]	[   5.  625.]	91350.0
[ 155.  145.]	[   5.  625.]	91400.0
[ 155.  145.]	[   5.  625.]	91400.0
[ 165.  145.]	[   5.  625.]	91450.0
[ 165.  145.]	[   5.  625.]	91450.0
[  35.  145.]	[  25.  625.]	91500.0
[ 175.  145.]	[   5.  625.]	91500.0
[ 175.  145.]	[   5.  625.]	91500.0
[ 185.  145.]	[   5.  625.]	91550.0
[ 185.  145.]	[   5.  625.]	91550.0
[ 195.  145.]	[   5.  625.]	91600.0
[ 195.  145.]	[   5.  625.]	91600.0
[  45.  145.]	[  25.  625.]	91750.0
[  55.  145.]	[  25.  625.]	92000.0
[  65.  145.]	[  25.  625.]	92250.0
[  15.  145.]	[ 125.  625.]	92500.0
[  65.  135.]	[ 125.  625.]	92500.0
[  75.  145.]	[  25.  625.]	92500.0
[ 115.  125.]	[ 125.  625.]	92500.0
[ 165.  115.]	[ 125.  625.]	92500.0
[  85.  145.]	[  25.  625.]	92750.0
[  95.  145.]	[  25.  625.]	93000.0
[ 105.  145.]	[  25.  625.]	93250.0
[ 115.  145.]	[  25.  625.]	93500.0
[  25.  145.]	[ 125.  625.]	93750.0
[  75.  135.]	[ 125.  625.]	93750.0
[ 125.  125.]	[ 125.  625.]	93750.0
[ 125.  145.]	[  25.  625.]	93750.0
[ 175.  115.]	[ 125.  625.]	93750.0
[ 135.  145.]	[  25.  625.]	94000.0
[ 145.  145.]	[  25.  625.]	94250.0
[ 155.  145.]	[  25.  625.]	94500.0
[ 165.  145.]	[  25.  625.]	94750.0
[  35.  145.]	[ 125.  625.]	95000.0
[  85.  135.]	[ 125.  625.]	95000.0
[ 135.  125.]	[ 125.  625.]	95000.0
[ 175.  145.]	[  25.  625.]	95000.0
[ 185.  115.]	[ 125.  625.]	95000.0
[ 185.  145.]	[  25.  625.]	95250.0
[ 195.  145.]	[  25.  625.]	95500.0
[  45.  145.]	[ 125.  625.]	96250.0
[  95.  135.]	[ 125.  625.]	96250.0
[ 145.  125.]	[ 125.  625.]	96250.0
[ 195.  115.]	[ 125.  625.]	96250.0
[   5.  155.]	[   5.  625.]	96900.0
[   5.  155.]	[   5.  625.]	96900.0
[  15.  155.]	[   5.  625.]	96950.0
[  15.  155.]	[   5.  625.]	96950.0
[   5.  155.]	[  25.  625.]	97000.0
[  25.  155.]	[   5.  625.]	97000.0
[  25.  155.]	[   5.  625.]	97000.0
[  35.  155.]	[   5.  625.]	97050.0
[  35.  155.]	[   5.  625.]	97050.0
[  45.  155.]	[   5.  625.]	97100.0
[  45.  155.]	[   5.  625.]	97100.0
[  55.  155.]	[   5.  625.]	97150.0
[  55.  155.]	[   5.  625.]	97150.0
[  65.  155.]	[   5.  625.]	97200.0
[  65.  155.]	[   5.  625.]	97200.0
[  15.  155.]	[  25.  625.]	97250.0
[  75.  155.]	[   5.  625.]	97250.0
[  75.  155.]	[   5.  625.]	97250.0
[  85.  155.]	[   5.  625.]	97300.0
[  85.  155.]	[   5.  625.]	97300.0
[  95.  155.]	[   5.  625.]	97350.0
[  95.  155.]	[   5.  625.]	97350.0
[ 105.  155.]	[   5.  625.]	97400.0
[ 105.  155.]	[   5.  625.]	97400.0
[ 115.  155.]	[   5.  625.]	97450.0
[ 115.  155.]	[   5.  625.]	97450.0
[   5.  155.]	[ 125.  625.]	97500.0
[  25.  155.]	[  25.  625.]	97500.0
[  55.  145.]	[ 125.  625.]	97500.0
[ 105.  135.]	[ 125.  625.]	97500.0
[ 125.  155.]	[   5.  625.]	97500.0
[ 125.  155.]	[   5.  625.]	97500.0
[ 155.  125.]	[ 125.  625.]	97500.0
[ 135.  155.]	[   5.  625.]	97550.0
[ 135.  155.]	[   5.  625.]	97550.0
